Price,Close,High,Low,Open,Volume
Ticker,0388.HK,0388.HK,0388.HK,0388.HK,0388.HK
Date,,,,,
2024-08-30,226.00186157226562,231.64250717901007,221.67737521403706,222.6174828151611,11947427
2024-09-02,222.6174774169922,226.5659263769881,221.67736983866445,226.00185609203015,5037494
2024-09-03,222.9622802734375,225.83550549702824,221.2383422164872,223.15382569888104,2650259
2024-09-04,220.0890655517578,222.19609456013555,217.5989310602333,222.19609456013555,4426765
2024-09-05,220.2805938720703,222.38762271674653,217.9820196076924,222.00453187734314,3346413
2024-09-09,217.02427673339844,220.28059269283142,214.34259702999432,218.55665469678743,6518252
2024-09-10,213.95950317382812,217.7904702108813,213.38486688665785,216.4496375935045,7713523
2024-09-11,211.46937561035156,214.3426007827368,210.12852842818438,212.81020817853977,7765121
2024-09-12,211.6609344482422,214.34261436857244,210.7031926634085,213.193327149568,7346556
2024-09-13,214.53414916992188,216.0665417952987,211.6609239578247,211.6609239578247,4934791
2024-09-16,211.8524627685547,213.5764007647882,209.17078306485578,212.61865905732276,4581763
2024-09-17,215.6834259033203,217.02427303918768,210.89471744803356,211.8524591390909,4321548
2024-09-19,228.1340789794922,230.624213342909,215.4918909656373,215.68343639036647,16230231
2024-09-20,231.39041137695312,233.30589486645115,228.70873156886003,229.66647331360906,10958839
2024-09-23,230.81576538085938,234.45518701090535,229.85802361579357,229.85802361579357,6037887
2024-09-24,247.86354064941406,247.86354064941406,234.64671686030235,234.64671686030235,24084632
2024-09-25,251.50299072265625,258.5902738644608,249.77903802678455,257.440972067213,21069740
2024-09-26,266.252197265625,267.59302982352943,249.77902804577735,253.8015549474483,21199606
2024-09-27,295.5591125488281,295.5591125488281,275.82962647612464,279.66059351051524,48563525
2024-09-30,312.4153747558594,321.8012323412969,300.5393535132776,311.8407238525152,42555163
2024-10-02,357.0461120605469,363.5587734854974,321.60966737488695,321.60966737488695,44118930
2024-10-03,351.8742980957031,361.83480602525987,331.57019139852156,357.04609747951554,31656924
2024-10-04,360.3024597167969,361.0686414291766,342.6799880524753,342.87154809454967,19559214
2024-10-07,377.1586608886719,380.9896275984723,362.79253572692016,372.1784217027051,21474808
2024-10-08,326.39837646484375,375.434765719374,316.43786811788067,375.2432056783337,56770013
2024-10-09,308.3928527832031,336.167364369268,299.3900859077947,333.2941390327785,41266473
2024-10-10,320.0773010253906,327.35611486307175,311.2660653309915,316.05477402839136,20212308
2024-10-14,308.9674987792969,315.86322194035984,296.8999467124878,315.86322194035984,17408617
2024-10-15,292.8774108886719,310.6914130062887,290.19574572170086,306.47735521763786,22941873
2024-10-16,292.4942932128906,297.28300144894956,286.36475251632623,287.322494163538,11022160
2024-10-17,287.322509765625,302.2632861190289,284.44928466796875,296.70836672678587,11145356
2024-10-18,303.6041259765625,305.90270026454743,284.2577314944439,287.3225166970623,16483811
2024-10-21,298.62384033203125,305.3280320067025,297.09147704589986,304.9449411851696,8623242
2024-10-22,297.857666015625,300.9224511191872,294.98444094151927,296.3252734638439,4685446
2024-10-23,301.4970703125,308.9674729815126,295.9421802386847,299.77314697316604,8460052
2024-10-24,298.4323425292969,305.32806576313317,297.0915098917142,302.4548404420449,6026159
2024-10-25,299.5815734863281,301.88017680611574,297.0914686031505,299.198482675682,5301559
2024-10-28,300.15625,302.07173344508993,297.85767571148364,300.53934084342643,4084108
2024-10-29,299.7731628417969,304.37031147534407,298.2407702212951,301.88020634848164,4780257
2024-10-30,296.3252868652344,301.3055555767677,293.6436216993061,301.3055555767677,5882101
2024-10-31,297.6661071777344,302.45481565374655,295.17600215257363,296.89992551275526,5512732
2024-11-01,298.4323425292969,301.49709866834877,295.75064802617214,298.04925166541034,4590073
2024-11-04,301.4970703125,302.07172116826354,299.00696531745245,300.7308886567864,3532220
2024-11-05,316.4378356933594,317.0124865296387,299.96469683040533,301.68862011128755,13724591
2024-11-06,308.3928527832031,320.4604050420508,304.5618856678838,315.86322696689194,11859400
2024-11-07,320.0773010253906,320.6519226867119,302.83794971475106,306.4773566335916,9124446
2024-11-08,325.0575256347656,333.67720089499903,320.0772863545161,329.8462341126731,17164007
2024-11-11,312.22381591796875,314.9054811733198,307.24354704036347,314.9054811733198,10848538
2024-11-12,299.1985168457031,314.7139448864352,295.7506407002117,313.18155224088804,11680844
2024-11-13,296.13372802734375,296.13372802734375,290.1957181431338,293.2605030952335,8789827
2024-11-14,291.9196472167969,301.49706384763607,290.3872839382274,294.0266905667639,5761354
2024-11-15,286.939453125,294.02673669819166,286.7478930711459,291.91969301763925,7609898
